year,new_Installed_Capacity_[MW],mod_eff,mod_reliability_t50,mod_reliability_t90,mod_degradation,mod_lifetime,mod_MFG_eff,mod_Repair,mod_MerchantTail,mod_EOL_collection_eff,mod_EOL_pg0_resell,mod_EOL_pg1_landfill,mod_EOL_pg2_stored,mod_EOL_pg3_reMFG,mod_EOL_pg4_recycled,mod_EOL_reMFG_yield,mod_EOL_sp_reMFG_recycle,mod_EOL_pb1_landfill,mod_EOL_pb2_stored,mod_EOL_pb3_reMFG,mod_EOL_pb4_recycled
year,MW,%,years,years,%,years,%,%,%,%,%,%,%,%,%,%,%,%,%,%,%
2010,10.617349999999993,14.7,25.0,30.0,0.3,22.7,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2011,463.0191000000001,15.1,25.0,30.0,0.3,23.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2012,453.0617000000001,15.4,25.0,30.0,0.3,23.5,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2013,297.99597500000004,16.0,28.0,33.0,0.3,24.2,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2014,210.35010000000003,16.3,28.0,33.0,0.3,26.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2015,383.87849536400006,17.0,28.0,33.0,0.3,28.7,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2016,358.56782534,17.5,28.0,33.0,0.3,28.7,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2017,211.79596991100001,17.7,28.0,33.0,0.3,29.5,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2018,207.03650991300003,18.4,28.0,33.0,0.3,31.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2019,165.406300328,19.2,28.0,33.0,0.3,32.4,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2020,163.38915032400004,20.0,33.0,38.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2021,0.0,20.9,33.0,38.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2022,131.021520336,21.48042537,33.0,38.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2023,28.900619748,21.88587403,33.0,38.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2024,28.900619748,22.20562728,33.0,38.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2025,43.38558008400001,22.47034948,33.0,38.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2026,43.38558008400001,22.6966295,33.0,38.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2027,58.485419916,22.89448321,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2028,58.485419916,23.07043369,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2029,99.43836025200001,23.22897228,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2030,99.43836025200001,23.3733262,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2031,89.48142033600001,23.50589418,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2032,89.48142033600001,23.62850877,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2033,51.871680168,23.7426023,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2034,51.871680168,23.84931597,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2035,43.981560084,23.94957409,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2036,43.981560084,24.04413599,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2037,38.556419747999996,24.13363324,40.0,44.0,0.5,35.0,98.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
