source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),amount (tonne),amount-distance (tonne-km),transportation cost ($),transportation energy (GJ)
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,1,511.71,0.89,456.47,44.01,1.24
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,2,511.71,0.57,292.17,28.17,0.79
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,3,511.71,0.87,445.28,42.94,1.21
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,4,511.71,1.3,663.64,63.99,1.81
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,5,511.71,1.9,969.78,93.51,2.64
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,6,511.71,2.72,1393.85,134.4,3.79
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,7,511.71,3.87,1978.65,190.79,5.38
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,8,511.71,5.45,2789.02,268.93,7.59
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,9,511.71,7.68,3927.7,378.72,10.68
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,10,511.71,32.64,16702.23,1610.5,45.43
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,11,511.71,34.28,17542.95,1691.56,47.72
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,12,511.71,17.05,8722.77,841.08,23.73
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,13,511.71,49.31,25234.31,2433.19,68.64
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,14,511.71,41.52,21248.39,2048.85,57.8
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,15,511.71,65.7,33621.78,3241.95,91.45
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,16,511.71,122.5,62685.4,6044.37,170.5
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling plant,"Fort Wayne, Allen County, Indiana",41.0886,-85.1437,PV Module,17,511.71,154.33,78974.53,7615.04,214.81
