plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling plant,"Nemaha, Nebraska",1,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,1.917e7,0.0,481535.13,0.0,0.0,1.965153513e7
PV Recycling plant,"Nemaha, Nebraska",2,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",3,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",4,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",5,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",6,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",7,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",8,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",9,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",10,40.4084,-95.8386,801.0,502.57,502.57,0.0,62.74,440.24,0.0,0.0,481535.13,528493.25,0.0,1.01002838e6
PV Recycling plant,"Nemaha, Nebraska",11,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",12,40.4084,-95.8386,801.0,801.0,801.0,0.0,100.0,701.65,0.0,0.0,481535.13,842316.38,0.0,1.32385151e6
PV Recycling plant,"Nemaha, Nebraska",13,40.4084,-95.8386,801.0,801.0,801.0,0.0,100.0,701.65,0.0,0.0,481535.13,842316.38,0.0,1.32385151e6
PV Recycling plant,"Nemaha, Nebraska",14,40.4084,-95.8386,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481535.13,0.0,0.0,481535.13
PV Recycling plant,"Nemaha, Nebraska",15,40.4084,-95.8386,801.0,801.0,871.17,70.17,100.0,763.12,0.0,0.0,481535.13,842316.38,3508.6,1.32736011e6
PV Recycling plant,"Nemaha, Nebraska",16,40.4084,-95.8386,801.0,544.71,474.53,0.0,68.0,415.68,0.0,0.0,481535.13,572802.83,0.0,1.05433796e6
PV Recycling plant,"Nemaha, Nebraska",17,40.4084,-95.8386,801.0,801.0,801.0,0.0,100.0,701.65,0.0,0.0,481535.13,842316.38,0.0,1.32385151e6
PV Recycling plant,"Nemaha, Nebraska",18,40.4084,-95.8386,801.0,801.0,801.0,0.0,100.0,701.65,0.0,0.0,481535.13,842316.38,0.0,1.32385151e6
PV Recycling plant,"Nemaha, Nebraska",19,40.4084,-95.8386,801.0,801.0,801.0,0.0,100.0,701.65,0.0,0.0,481535.13,842316.38,0.0,1.32385151e6
PV Recycling plant,"Nemaha, Nebraska",20,40.4084,-95.8386,801.0,801.0,801.0,0.0,100.0,701.65,0.0,0.0,481535.13,842316.38,0.0,1.32385151e6
PV Recycling plant,"Nemaha, Nebraska",21,40.4084,-95.8386,3309.29,3309.29,3309.29,0.0,100.0,2898.84,0.0,8.55947175e6,973691.22,3.47998759e6,0.0,1.301315056e7
PV Recycling plant,"Nemaha, Nebraska",22,40.4084,-95.8386,3309.29,3309.29,3309.29,0.0,100.0,2898.84,0.0,0.0,973691.22,3.47998759e6,0.0,4.45367881e6
PV Recycling plant,"Nemaha, Nebraska",23,40.4084,-95.8386,3309.29,2745.81,2745.81,0.0,82.97,2405.25,0.0,-0.0,973691.22,2.88744279e6,0.0,3.86113401e6
PV Recycling plant,"Nemaha, Nebraska",24,40.4084,-95.8386,3309.29,3309.29,3309.29,0.0,100.0,2898.84,0.0,0.0,973691.22,3.47998759e6,0.0,4.45367881e6
PV Recycling plant,"Nemaha, Nebraska",25,40.4084,-95.8386,3309.29,3309.29,3309.29,0.0,100.0,2898.84,0.0,0.0,973691.22,3.47998759e6,0.0,4.45367881e6
PV Recycling plant,"Nemaha, Nebraska",26,40.4084,-95.8386,3309.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973691.22,0.0,0.0,973691.22
PV Recycling plant,"Nemaha, Nebraska",27,40.4084,-95.8386,5628.0,5628.0,5628.0,0.0,100.0,4929.96,0.0,7.91252825e6,1.42864908e6,5.91829787e6,0.0,1.52594752e7
PV Recycling plant,"Nemaha, Nebraska",28,40.4084,-95.8386,5628.0,5628.0,5628.0,0.0,100.0,4929.96,0.0,0.0,1.42864908e6,5.91829787e6,0.0,7.34694695e6
PV Recycling plant,"Hillsborough, Florida",1,28.0018,-82.3024,801.0,39.58,39.58,0.0,4.94,34.67,1.539e7,0.0,386584.54,33414.86,0.0,1.58099994e7
PV Recycling plant,"Hillsborough, Florida",2,28.0018,-82.3024,801.0,28.27,28.27,0.0,3.53,24.76,0.0,0.0,386584.54,23866.68,0.0,410451.22
PV Recycling plant,"Hillsborough, Florida",3,28.0018,-82.3024,801.0,45.07,45.07,0.0,5.63,39.48,0.0,0.0,386584.54,38045.19,0.0,424629.73
PV Recycling plant,"Hillsborough, Florida",4,28.0018,-82.3024,801.0,70.36,70.36,0.0,8.78,61.63,0.0,0.0,386584.54,59397.16,0.0,445981.7
PV Recycling plant,"Hillsborough, Florida",5,28.0018,-82.3024,801.0,107.81,107.81,0.0,13.46,94.44,0.0,0.0,386584.54,91016.83,0.0,477601.37
PV Recycling plant,"Hillsborough, Florida",6,28.0018,-82.3024,801.0,203.86,203.86,0.0,25.45,178.58,0.0,0.0,386584.54,172107.68,0.0,558692.22
